,tweet_id,user_id,bullying_traces,type,form,teasing,author_role,emotion,tweet_text
5590,99920578777071616,101300777,y,report,other,n,reporter,none,@USER bully ! ! !
5598,99836662976233473,259726399,y,report,other,n,reporter,none,@USER who call you yesterday bully me ! Ask till no saliva you end up go watch C America with others !
5600,100022790572351488,178129203,y,self-disclosure,other,n,victim,none,"i have been bullied for as long as i can remember for my looks , the way i dress , my makeup ... i refuse to take it anymore !"
5601,99992360225742850,146833137,n,,,,,,M & M ad sparks not so sweet television ad bullying complaint : Picture : ThinkStock Source : Supplied THE Advertisin ... HTTPURL
5611,99747773766828033,216768797,n,,,,,,"This morning I feel like I have a "" bullied brain "" flooded with memories of friends and family lost . The amygdala ... HTTPURL"
5615,99726635544227840,318077983,n,,,,,,"Just keep thinking "" Starve a bully , Feed yur soul "" @USER thx for being my Vinspiration <3"
5619,99889471180378112,45358883,n,,,,,,@USER man you bulling
5621,99715091255148544,337778471,y,self-disclosure,other,n,victim,none,They 're bullying me . = = x ) ) HTTPURL
5623,99847123515879424,15639323,n,,,,,,"commented : These are very good suggestions , but if a kid is prone to bullying , it 's because of his / her upbringi ... HTTPURL"
5629,99958445247176704,321486596,n,,,,,,"@USER Ck us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect"
5630,99735173398134784,94912172,n,,,,,,#time for School Bullying Awareness & Prevention ? #moms #dads > HTTPURL #parenting #health
5632,99989319623770113,159709341,n,,,,,,@USER The Bully ! !
5633,99871762564648960,154124895,n,,,,,,Stop cyber bullying :) ) ) LOL
5634,100013707983208448,230638337,n,,,,,,"That would explain my fear of M & Ms "" @USER : M & M ad sparks not so sweet television ad bullying complaint HTTPURL """
5636,99845899739598849,81990846,y,self-disclosure,other,n,bully,none,i be bullying my lil sister
5638,99758670728003584,182701909,y,denial,other,n,bully,none,BUT I 'm no Bully
5640,99917151829360640,108974349,n,,,,,,"Current International policy is divisive , racist , elitist and encourages conflict not peace . It is to serve the bully against the helpless"
5644,99974044098637825,242123075,n,,,,,,@USER Thank you ! I just learned about the bullying today & am upset ! How long has this been going on ?
5645,100063417330708480,40340133,n,,,,,,"I could go on , but it is not my thing . I just hate it when the Anti-bully is actually a Bully in disguise . * scribbles song ideas *"
5654,99990835067760640,62957982,y,self-disclosure,other,n,victim,none,This littul chicka tryin to bully me lol
5655,99789099002626048,261362433,n,,,,,,@USER SO many friend . So i have alot now . I dont think you 'll get bullied . Idk why ANYONE woild bully you . Thats just messed up ! :(
5656,99901167643009024,333870554,n,,,,,,@USER Hi :) I 'm trying to get celebrities to follow my STOP bullying twitter will you follow me @USER and spread the word :) 1
5658,99778005425061889,70254139,y,cyberbullying,other,y,bully,none,@USER lmao fuck u talkin bout i act the same ! u aint never got past my bully exterior
5663,100001132465762304,88951160,n,,,,,,""" Evil ' religion ' easily defined . Bullying religionists who kill , rape , torture to force islam on world citizens now well documented . "" - - Anon"
5665,100010953638289408,248516148,y,self-disclosure,other,y,bully,none,"@USER oh wow ! ! I 'm sure you miss us bullying each other around ! Next time I 'm in town you , @USER & I need to go to sugers ;)"
5667,99777216883343360,37351457,n,,,,,,Ca n't bully a real nigga
5670,99760378795397120,86194109,y,self-disclosure,other,n,victim,none,I do n't know why she 's always bullying me when I 'm down ..
5671,99793654092279808,28708693,y,report,other,n,reporter,none,We now live in a third world economy . S & P bitch-slaps Obozo for trying to bully them ; downgrades US credit rating !
5677,99972515350327297,346457190,y,report,other,n,reporter,none,"#GomezFact Selena got bullied at school cause she was in Barney & Friends . Well look where she is now , haters dosnt win ."
5681,100039540072394752,35877580,y,self-disclosure,other,n,victim,anger,"I fucking hate bullying , especially to my little brother I dealt with that shit all the time when I was little & never had a big brother"
5689,99843722002432000,93125014,y,report,other,n,reporter,none,My daughter & nephew Fighting ! My daughter is a bully !
5691,99979430713229312,330562292,n,,,,,,@USER Plus : a junior colleague defaming a senior colleague 's character on a public website is n't bullying ? Plus : over a man ? Pathetic .
5692,99981041984487424,179553233,y,self-disclosure,other,n,victim,none,@USER did bully just wish me happy birthday maaaad ! x
5695,99760311367761921,313321117,n,,,,,,"#10ReasonsToFollowMe 4 ) I 'm a nice person , I do n't mean that arrogance . I will not bully or hate . not in real life , not on twitter ."
5698,99934834083901442,22054767,n,,,,,,"My brother is giving me a riveting review of the soon to be classic ABC Family movie "" Cyber Bully """
5701,99826569878585345,313148881,n,,,,,,We have 3 forums on bullying and would like to promotes awareness ! Thank you :) HTTPURL
5706,99929242766278656,186554901,n,,,,,,"Mean Girls is a great movie , but do we really want them in our schools ? #bullying HTTPURL"
5709,99800669275426816,17911955,n,,,,,,My back is killing me . Woulnt mind connor putting me in the Walls of Jericho again :( when I need him to bully me he 's in Zante ! Dammit :( <3
5711,99961070550126592,321486596,n,,,,,,"@USER please Ck us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect"
5717,99912366682161153,147067172,y,self-disclosure,other,y,bully,none,"Who else think I 'm a bully ? LOL I got a bad rep outcheaa , cuz I 'm nice as hell"
5720,100044804137828352,22570918,y,report,other,n,reporter,none,"Just had my first experience watching 18 minutes of Basketball Wives . Tami is a bully , and I can't waste my life on this . #WildWingBack"
5722,99919348164083712,322864648,n,,,,,,Some people need to get off the computer and get a life and stop bullying people ! ! !
5728,99979928526790656,104800573,y,report,other,y,reporter,none,@USER Would YOU bully the son of the man who defeated The Dark Lord ? ! ( Unless you were his older brother ! ) Methinks he 'll be ok ;-)
5729,99946648578428928,227381880,y,report,other,n,reporter,none,Mariah is a little bully .. HTTPURL
5730,99931610782248960,24036135,n,,,,,,@USER @USER oh so you saying you like being bullied ? Lol
5731,100048456961363969,89030268,n,,,,,,Bully ! ! ! @USER
5732,99845842978078721,317900087,y,report,other,n,reporter,none,#Itreallymakesmemad when my friends r bullied by idiots who thinks that their better then anyone else . = _ =
5734,99996167294824449,63245831,y,report,other,n,reporter,none,@USER lmboooooo BULLY ! ! !
5735,100038067930406913,292425981,n,,,,,,bully beatdown ! MTV
5739,99730209883959298,98693950,y,accusation,other,y,accuser,none,"@USER You are such a bully . hahah , smh . BE NICE"
5741,99733755371077633,231305187,y,report,other,n,reporter,none,i wish people didnt bully other people :/
5742,100042887806464001,235363607,n,,,,,,"I believe in Free speach , I dont believe in offensive speach , or bullying , or think'g that a zillion tweets means they are always right"
5747,99848911337955328,196189063,y,accusation,other,n,accuser,none,"@USER You do n't need to be a bully though , do you ? How would you feel if you had all these people saying horrible things to you all"
5752,99780202674135040,348917621,y,self-disclosure,other,n,victim,none,"@USER I 'm in middle school , and yes I 'm a bully victim too sorry ! I know it 's horrible !"
5753,99864510659166209,53306574,n,,,,,,"Stop using twitter for cyber-bullying ! Your bad words abt ppl works and perspective are bully ! You judge , cuz u ( cont ) HTTPURL"
5756,99739153708761088,228910974,y,accusation,other,n,accuser,none,@USER Bully !
5759,99789244159102977,281169198,y,self-disclosure,other,n,victim,none,"in the house . So I had a broken family and friends that did n't gave a fuck on me . I mean , they bullied me and I was nevertheless hanging [ c ]"
5760,100022278045171712,16537302,y,report,other,n,reporter,none,@USER @USER ur dad is a FAKE ! Fooling the public screwing folks literally & he is a voyeur bully & stalker
5764,100015526742466560,28271669,y,report,other,y,reporter,none,@USER Why I Gotta Be A Bully & A Player ? Lol .
5768,99901219132280833,333870554,n,,,,,,@USER Hi :) I 'm trying to get celebrities to follow my STOP bullying twitter will you follow me @USER and spread the word :) 3
5772,100011720566771713,279753471,n,,,,,,Bully : your stupid victim : u just punched me in the feelings :(
5779,99925287143346176,275150187,n,,,,,,"Bullying Sucks , So Make It Stop HTTPURL"
5783,100019418586812417,18824805,y,self-disclosure,verbal,n,victim,none,@USER You are an AMAZING actress and your will power in Cyberbully makes me want to help other people who have been bullied like me ..
5786,99866939123437569,117791510,y,report,other,n,reporter,none,Kelly Osbourne Goes From Fat to Big Fat Bully at Deceiver.com HTTPURL
5790,99875663514832896,158281989,n,,,,,,I want a broad st bully from adg * starvin *
5793,99779921773215744,162332798,n,,,,,,@USER :) Bully sonrie ^ ^
5798,99930559714824192,162773951,y,report,cyberbullying,n,reporter,sadness,I can never understand what pleasure these idiots get out of bullying and threatening people on twitter .. :(
5806,100014915913400321,277101020,y,self-disclosure,other,y,bully,none,"I really am , even the people I bully too . Now I have to find new people to pick on . I know y'all happy ! Lol"
5812,99846603862585344,217080837,y,report,other,n,reporter,none,“ @USER : Real friends bully each other without offense ” damn true
5813,100022053947703296,256374852,n,,,,,,I 'll beat a bully 's ass
5816,99995773575512064,339432695,y,self-disclosure,other,n,defender,none,S / O to da kids dat are rejected bullied talk about outcast etc . u r da ones dat are goin to be something someday
5818,99896518118621184,60762537,n,,,,,,Is it jus me or is twitter on the bully ?
5819,99850344401612800,217482493,y,report,other,n,reporter,none,@USER what happened fon ! ? You ok ? Who dare to bully you ? do n't let things get you down ! Rejoice for God is good still ! :)
5820,99720134180085761,134227225,n,,,,,,@USER well you were missed . Love seeing that smiling bully face :o)
5821,99913338032619520,234555323,y,report,other,n,reporter,none,@USER I know right ! What 's the point for bullying someone to make yourself feel better ?
5825,100000252622417920,45016651,n,,,,,,Jets picked up Derrick Mason ? ! ? ! ? ! Tannenbaum is a bully
5829,100013502445527041,316452177,n,,,,,,@USER Hey bruhh did you see my free anti bullying bracelets ?
5832,99840396951166976,129399335,y,report,other,n,reporter,none,#Itreallymakesmemad when I see a guy bullying a girl .
5834,100034379623055362,181638672,y,self-disclosure,other,y,victim,none,I was just threatened by ___ . She 's a BULLY ! O_o lmaoooo
5835,100000395711098880,308548283,n,,,,,,remember lyin ' to Julie on your cellphone sayin ' i had just attacked u ? u remember all of it u pussy . u bully ..
5836,99847902658183168,291029247,n,,,,,,@USER YOU JUST GONNA LEAVE US HERE ? ? FINE ! ! DO WHATEVER YOU WANT BUT DELETING YOUR TWITTER IS JUST WHAT THE BULLY WANTS ! !
5837,99975181585485824,249890909,y,denial,other,n,victim,none,I could not be bullied by some mean girls I would punch the shit out them hoes
5840,99836358570422272,50812842,y,report,other,y,reporter,none,"Lmaoo my daughter told my son "" get OFF my mommy "" - __ - loll she 's such a bully wen he 's not bullying her"
5841,100017043163709441,133802624,y,report,other,n,reporter,none,@USER Hahaha ! Niiiiice ! The bully 's down - and you win !
5842,99893762951610368,30226978,y,report,other,n,reporter,none,"@USER He is n't talking nonsense Jim . You know exactly what he is talking about , bullying takes many forms as you should know ."
5843,99822076235485184,232578497,n,,,,,,Please rt ( HTTPURL ) - BEDROOM BULLY <-- RSVP HERE
5844,100039724953116672,282806822,n,,,,,,I 'm Only Human After All by Alex I . Rogers HTTPURL A compelling story about the reality of #bullying in #schools . #Readinglist
5845,99985495597129729,24891532,n,,,,,,Jas twt bullying
5847,99728133078519810,36326592,n,,,,,,"3 out of 5 students are bullied . That 's 2,211 , 851 young people in Aussie high-schools bullied . That 's almost ... HTTPURL"
5848,100009526715101185,282806822,n,,,,,,I 'm Only Human After All by Alex I . Rogers HTTPURL A compelling story about the reality of #bullying in #schools . #Readinglist
5849,99918786404155392,54024294,y,self-disclosure,other,y,reinforcer,none,Watching drillbit taylor :p is it bad that I think the bully is hot xD
5851,100005149828841472,75323771,n,,,,,,Nada como ver Bully Beatdown .
5852,99961581617688576,228924459,n,,,,,,Bout to hit da picnic up @USER bulling
5857,100044326754721792,125725726,y,report,other,n,reporter,none,Marcus The Bully .
5859,100006031538651137,60545306,n,,,,,,y @USER me hace hiper bullying ! ! :(
5864,99837651754024960,52626313,y,self-disclosure,other,n,victim,none,Whoa this @USER . _ . STOP BULLYING ME ZZZ
5866,100023607887007744,322868892,n,,,,,,This bullying needs to #STOPNOW !
5867,100003758880210944,203130749,n,,,,,,band singing wully bully for some party across the street right now at the park . and blowing it . seriously ?
5873,99910179327442945,49408035,y,accusation,other,n,accuser,none,"@USER do n't hate , you always used to make fun .. now they finally look full and you 're making fun ? you 're a damn bully ."
5874,100005055817715712,18500533,n,,,,,,"if i suspect my kids is being bullied , i will take a day off work & park outside the school to watch for my damn self so i know who ass to kick"
5877,99994371604226048,239144493,y,self-disclosure,other,n,victim,sadness,both my friends got #RETWEET by @USER ima cry & cry forever their bullying me now :( so hope he #RETWEET this #SWAG
5880,99723814627319808,330638961,y,accusation,other,n,accuser,none,happy Bornday @USER aka Bully enjot to the fullest
5881,99858063988756480,38622199,y,report,other,y,reporter,none,Ariana 's first play date ... Bullying already ... Stealing people 's socks ! ! Hahahaha ! #babies HTTPURL
5887,99713854954676224,311661685,n,,,,,,me hace bulling :'(
5891,99736378555904000,86890296,n,,,,,,"If there 's a well known bully at your firm who ploughs through staff , but you think they 'd probably get on fine with you - #umustbecrazy"
5897,100031356721053696,50707064,y,denial,other,y,bully,none,@USER I can't ! I 'm not a cyber bully . Sad face . Lol .
5898,99739611458310144,152165997,y,self-disclosure,other,n,victim,sadness,im bullyed :(
5903,99901331678052352,26548760,n,,,,,,"@USER cool ! I 'll give Will £ 5 when I see him ! Our next Oxford gig is 9th Sept at the Bully , Cowley Road ! You guys playing soon ?"
5906,99978692037578754,318859238,y,report,cyberbullying,n,reporter,none,@USER is a CYBER BULLY
5907,99957926474686464,321486596,n,,,,,,"@USER Ck us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect"
5908,99895444829777921,37791812,y,report,other,n,reporter,none,Dennis Rodman was a crazy ass bully ..
5910,99855002872463360,181373113,n,,,,,,I wonder if any of the administration / counselors at Phillies High will be addressing the students about bullying and fighting . Detentions ?
5911,99941381002375169,321486596,n,,,,,,"@USER Ck us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect ."
5915,99969791305068544,25380210,n,,,,,,"I mean the bullying yes it does happen . But silly ass white girls trying to run everything , I wish a blanca would !"
5920,99908341307944960,200202666,n,,,,,,Off to bully Michael and his rubbish taste in football . #leeds
5925,100048222055170048,16033567,n,,,,,,8/ 3 Half-Brother Testifies McInerney Molested As Child HTTPURL #Gay #GLBT #LGBT #Bullying #Murder #BrandonMcInerney #LarryKing
5932,100044913932111873,315313741,y,report,other,n,reporter,none,People do n't know when 2 stop ! ! ! People need stop bullying it is getting annoying ! ! !
5933,100039725431271424,282806822,n,,,,,,I 'm Only Human After All by Alex I . Rogers HTTPURL A compelling story about the reality of #bullying in #schools . #Readinglist
5937,99823461341470721,205521169,y,self-disclosure,other,n,bully,none,@USER you say can let me bully right ! :@
5938,99937396287733760,94912172,n,,,,,,One more student getting Bullied in Schools is just one too many ! #twitterdads #moms #family #parenting
5941,100004694629425153,231047813,y,denial,other,n,bully,none,@USER I 'm sorry but it had 2 b verbalised ... how do I bully ( puppy dog eyes ) I get bullied I 'm a victim of life x
5942,100021322775674880,281786498,y,report,other,n,reporter,pride,I den raised my son @USER to be a bully .. so watch out bitches
5943,99919828114079744,349039672,y,accusation,other,y,accuser,none,"@USER hehe yeah mahnn , sometimes not horrible but today you were :( your such a nice girl .. bully ;)"
5944,99940899559178241,140291563,n,,,,,,Bad call : Telstra accused of bullying over non-payments | News.com.au HTTPURL
5946,99830790464086016,278253153,n,,,,,,Bradford team has 6 debuts : Hansen Flynn Branston Stewart Hanson Compton Mitchell bully syers Moore threlfall . #bcafc
5948,99781774170800128,180312104,y,report,other,n,reporter,none,by nightmarish visions and is bullied by the student Eom Ji-yun ( Choi Ah-jin ) . Eun-su finds it difficult to get respect in the classroom and
5949,100004295117774848,17635162,n,,,,,,Touring : The Bully Boy Distillers in MA HTTPURL
5950,100068327686287361,64997180,y,report,other,n,reporter,none,Also the video about Turdis was in direct response to him abusing and bullying a ( @USER HTTPURL )
5951,99747271683489793,14987054,y,self-disclosure,other,n,defender,none,"@USER @USER Cool ! nTyson on 2 podcasts nxt wk ! Do n't let bill bully you , just cuz he 's got a throne in the middle ."
5953,99953413084811264,347770283,y,self-disclosure,other,n,victim,none,@USER Yesterday on @USER chatty man your song inspired me I 've been bullied my whole life ur an inspiration .
5955,99949067345469440,77133719,n,,,,,,"#BullyingIsForLOSERS ;) if you notice , the ones who bully are the most insecure and broken down . #StandUpToBullying"
5957,99862160498376705,33171019,y,self-disclosure,other,n,victim,none,"@USER - - ive been seriously bullied in the past where people would treat me like a kid the same way , so it affects me a bit WOOPS"
5959,99923689381969920,73202311,n,,,,,,Choc bully just eye candy HTTPURL
5961,99972627837358080,70934538,n,,,,,,Just imagine having 2pac Shakur and Mike Tyson in a Park back then in 1992 ... Bully + Extortion
5964,100067465911996417,151819500,n,,,,,,Tired of getting bullied ? Every thought of beating up the bouncer ? I hv the solution ! Learn Krav Maga ! Call me : 9726970 2 for more details .
5967,99956317082501120,220187399,n,,,,,,"Gay Rights Petition : Stop Anti-Gay Bullying in Anoka-Hennepin , MN | Change.org : HTTPURL via @USER"
5970,99895984913518592,21874289,y,report,other,n,reporter,none,Can help all those in workplace bullying situations to find a comfortable place to exist . HTTPURL
5971,99784704621953024,14873788,n,,,,,,"@USER real peace is n't built on fear , bullying and floating White elephants . I wish more MPs had signed"
5972,99873435546689536,299161189,n,,,,,,Why Workplace Bullying Should Be Legal HTTPURL
5983,99939392528982016,16537302,y,report,other,n,reporter,none,Phat sad lonely is how @USER feels most of the time so he gets his kicks on here by bullying then uses his power offline 2pay flks
5984,99869475909812225,18019112,n,,,,,,This Heat is a bully . I just got punk 'd to turn up my A / C
5985,100017921736192000,31147349,y,report,other,n,reporter,none,"lmfaoo , is tonya bullying mary ? ?"
5988,99773263722459136,159775428,n,,,,,,Tell @USER : Denounce anti - #gay bullying in your district ! HTTPURL #lgbt #p2 #itgetsbetter
5990,99972496773758976,104482394,y,report,other,n,reporter,none,Photo : Fell in love with whatever this monkey thing is . He was being bullied by the other monekeys who ... HTTPURL
5991,100056792842768384,348660676,n,,,,,,"Surveys Show That 77 % of students are bullied mentally , verbally , & physically . #LetsEndALLBullying"
5992,100052185009762304,16033567,n,,,,,,Follow News Reports Of #BrandonMcInerney Shooting Death Of #LarryKing Trial HTTPURL #Gay #GLBT #LGBT #Bullying #Murder
5997,99979763829047296,341755204,y,report,other,n,reporter,none,"@USER is a bully at work , but hates when you bully him back ."
5998,99912914034630656,232578497,n,,,,,,RSVP HERE --> ( HTTPURL ) - BEDROOM BULLY ReTweet Please
6001,99981873698193408,31337387,y,self-disclosure,other,n,victim,none,"No , it 's not going down like that . I do n't care who you are . I 'm not gonna be bullied by you . I give you respect , and I deserve the same ."
6002,100036096196489217,142045154,y,self-disclosure,other,n,victim,sadness,@USER is bullying me :'(
6008,99949846311600128,341011102,y,report,other,n,reporter,empathy,@USER yes I know very good story line ! ! She did cause get bullied :-( #poorJessie
6009,99989749913227264,222487393,y,report,other,n,reporter,none,"Speaker at Tea party Rally : They made it about collective bargaining , it 's about collective bullying . We are not going to be bullied anymore"
6010,99913798625918976,131733821,y,report,other,n,reporter,none,"@USER Respect to you and Zach . Bullying should never be tolerated in any form . Have a nice day , Kerry :)"
6011,100000842337366016,82081848,y,report,other,n,reporter,none,BBC NEWS : wow the reporter is being bullied now .. No ' bully van ' to save him EISHH
6015,99825128107552769,172629739,y,report,cyberbullying,n,reporter,none,@USER she 's just a little hater hypocrite . Her tweets were full of hate to anyone . It 's called being a bully .
6016,99735018036928512,241654118,n,,,,,,#whatifazombie came on twitter and posted on @USER timeline to stop posting stuff about himself and claims its bullying ? Haha
6020,99998206292795392,46617877,y,report,other,n,reporter,none,... my mommy is such a bully
6022,99946005625176065,26151615,n,,,,,,"@USER good news , if i ever have a problem with a big mean bully , i know who to call !"
6023,99867568956915712,152213046,y,self-disclosure,other,n,victim,none,"@USER yea , I get bullied like always by those older kids ."
6024,100000612481110016,236531330,y,self-disclosure,other,n,victim,none,"INSOMNIA-P lease let me be , Why you being such a bully ? I Refuse to let you be the Boss of me ! ! #Downs2ndS leepingPill # ."
6031,99744772163510272,33039522,n,,,,,,"#WhenIWas13 there was no spell check , texting , or cyber bullying . And we called each other from our hard wired home phones ."
6035,99770425202061312,110622819,y,denial,other,y,bully,none,Oh em gee ! Me bully ? ! Very incorrect I 'm a sweetheart :)
6037,99968195573710848,92645190,n,,,,,,Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie HTTPURL via @USER
6038,99998793046560769,224898215,y,denial,other,n,bully,none,@USER lol I 'm not a bully man .
6039,100046637430349824,27134944,n,,,,,,I hate how Perez Hilton gets all these opportunities to do awesome stuff . Maybe I should bully people to the point where I get rewarded ?
6040,99928474290110465,283029717,y,report,other,n,reporter,none,""" Tormented , "" a powerful piece by Charlotte Lunn , was inspired by years of bullying she experienced in school HTTPURL"
6041,99994970374680576,114052827,n,,,,,,From @USER Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Li ... HTTPURL #p2 #du1 #njp #p2b
6042,99917510589157376,213352256,y,report,other,n,reporter,none,Dubs bullying Tyrone Cian O'Sullivan as sweeper having a stormer connolly untouchable #GAA
6045,99960178044174336,21455081,n,,,,,,Just gave a shit about bullying . Give a Shit at HTTPURL #giveashit
6046,100052289687007232,205521169,y,self-disclosure,other,n,victim,sadness,@USER someone bully me ... :'(
6056,99924580747051008,167468311,y,denial,other,n,bully,none,@USER : O Im not a bully !
6060,99966641751863296,321486596,n,,,,,,"@USER please Ck us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect"
6064,100021339431243776,295893071,n,,,,,,#Itreallymakesmemad when people bully others .
6071,100047699897880576,255054119,y,denial,other,y,bully,none,"@USER I know xD I am not a bully , you are the bullly :P Do n't make me go all Destrey on you xD"
6074,99996545025458176,100097401,n,,,,,,I hate seeing people get bullied.If I could I 'd help anyone out there.no one deserves to be judged for who they are
6075,100022216883847168,61880796,y,report,other,n,reporter,none,@USER He is a damn big bully
6077,99895542309593088,86798846,y,self-disclosure,other,n,bully,pride,"#wheniwas13 i used to bully my sister @USER , and i still love to do dat ! !"
6087,99973795212828672,71951803,n,,,,,,With flaaash uno and bully .. finna smoke
6091,99953117944233984,171746339,n,,,,,,stop bullying #noh8
6092,99989264560955392,122469306,n,,,,,,AVAILABLE FOR ADOPTION ! Bully ~ ~ Available English Bulldog for Adoption in Chicago IL : Image : HTTPURL ... HTTPURL
6095,99931038310080513,62511140,n,,,,,,"@USER brilliant yes , but not all round maybe ... midfield getting bullied though"
6098,99866842570571776,86890296,n,,,,,,@USER Not the fault of the bullied - yours is another example - it 's the fault of firm .
6104,99761062882181120,26170804,n,,,,,,* a random bully appears * me : :) ohai . I shall just be nice to you until you go away . #Tumblrproblems
6106,99962082375634945,258445854,n,,,,,,Have you been #bullied & not sure how to handle it Maybe you dnt know who you can talk to We now have teen mentors avail HTTPURL
6108,99897162137214977,309658897,n,,,,,,"@USER well I actually just heard about it today and I 'm still not even sure what it was about , I did n't know it was bullying someone"
6109,99727164127191040,84760000,y,self-disclosure,other,n,victim,sadness,#WhenIWas13 sad memory . I was bullied and i cried a lot : s
6113,99946921422098432,32255096,y,cyberbullying,other,n,bully,none,@USER @USER really I just wanna bully you
6116,100065009094246400,341308516,n,,,,,,Please sign my twitition to stop bullying ! HTTPURL
6117,99862784979894272,264010765,n,,,,,,@USER : “ Nvr be bullied in2 silence . Nvr allow urself 2 be made a victim . Dnt accept any 1 ' s definition of ur life ; define urself . ”
6121,100056662018232320,237571636,y,self-disclosure,other,n,bully,anger,I feel like a big bully but I 'm only 5 ' 5 so how can soo much anger exist in me . ? ?
6123,99912608609599489,77487226,n,,,,,,"its easy for to some fuck say "" we all get bullied in school "" really ? get grip and shut ur mouth because bullying isnt the word"
6127,100004102263676928,51763097,n,,,,,,Wooly Bully ♪
6129,100059834526867456,328248623,y,self-disclosure,other,n,victim,sadness,@USER it does suck ... Ibeen getting bullied my whole life
6133,99745970476154880,151315625,y,self-disclosure,verbal,n,victim,none,"#WhenIwas13 I was talked about , laughed at , bullied & once jumped ."
6136,100015352292978689,27388152,y,report,cyberbullying,y,reporter,none,"Lol . I 'm about to call the cyber bully hotline , & report all yall Twitter names . Beef on that ."
6146,100038199497326594,165765821,y,self-disclosure,other,n,bully,none,Met the funniest girl ever tonight . To laugh at . Is that bullying ? Idk but she was funny
6147,99892796781101056,308762158,n,,,,,,The Bully at Work : What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job HTTPURL
6149,100043446403858433,95340262,y,self-disclosure,other,n,victim,none,This nigga @USER just tried to bully me for my Mucho Mango Arizona
6151,99719503407099905,41713499,n,,,,,,HMD learned that from my brother & bully smh bad influences @USER & @USER
6152,99871453066960896,156957224,n,,,,,,My dog is a bully smh
6154,99941595624910849,238745933,n,,,,,,@USER yes ! Bullying ! Verbal etc lol
6158,100009549972516864,201819186,n,,,,,,Facebook page of New England Bully Breed Join them on SAT all breeds welcome . See everything here > HTTPURL
6159,99908576016994304,331103672,n,,,,,,AMD bets on Bulldozer to take back the desktop : By CAROLINE GABRIEL Rumors are still circulati ... HTTPURL #news #latestnews
6161,100066373979471872,146833137,n,,,,,,Bullying Prevention Being Taken More Seriously as Students Prepare ... : Bullying Prevention Programww1.prweb.com ... HTTPURL
6164,99729151698808832,98690579,y,self-disclosure,other,n,victim,none,#WhenIWas13 it was the last year I got bullied for being FAT ! Now look at me . :P
6176,99968686831579136,57506588,n,,,,,,#Itreallymakesmemad when I see someone get bullied .
6177,99957197856976896,74878865,y,self-disclosure,other,n,victim,sadness,@USER why are you and @USER bullying me this evening .. the SI unit of evil ? That 's a tad much :(
6180,99757495643414528,124003770,n,,,,,,"Michelle ( Heartless Bitch ) Bachman WON'T Sign Anti-bullying law Cause She Does n't want 2 "" turn boys in2 girls "" WTF ? @USER"
6181,99829582403878912,190572847,n,,,,,,"August 6 : Inuits are bullied over Salmon stocks : Sir , — In response to your leading article regarding the possib ... HTTPURL"
6185,99928754557689856,135684302,y,self-disclosure,other,n,victim,none,@USER @USER Oh ... so I guess what I will be doing is PURPOSEFULLY NOT WRITING ! ain't gon ' bully me !
6189,99802678791639040,187926944,y,accusation,other,y,accuser,none,@USER MUST PUNISH YOU AH . FOR BULLYING PRISCILLA >:]
6196,99855589777223681,22385370,y,self-disclosure,other,y,bully,none,"@USER someone in my hometown i managed to bully into spending time with me lol . It starts at 8 , i thought that was quite late"
6198,100060918410526720,31221214,n,,,,,,#Itreallymakesmemad When people think its cool to bully others just to make them look good . #NotCool
6199,99861670008074240,118130628,n,,,,,,‘ Anti-gay bullying ' group tied to Obama admin awarded government grant : HTTPURL #gay #Obama
6211,99949543533199360,15607389,n,,,,,,@USER @USER @USER Uhm ... No it 's not their job . No one is there to be a bully .
6212,99827093751336960,341489817,n,,,,,,What would it take for you to stand up to a bully ? Have you ever fought someone ? HTTPURL via @USER
6217,100066694936018945,94912172,n,,,,,,Bullying Prevention Tip # 8 - - ENGAGE the Bullying issue . Brushing aside any Bullying - ( school or other ) will NOT make situations go away .
6218,99706979920003072,20292001,n,,,,,,#Canada News : And the saga of official bullying #bilingualism continues . #english #french #francophone ... HTTPURL
6222,99818958638694400,48524688,y,report,cyberbullying,n,reporter,none,@USER I know :( and this is called cyber bullying
6225,100065646871724032,279344860,n,,,,,,I want that moovie Cyber Bully to come on again . !
6227,99707755400663040,27067360,n,,,,,,Tell @USER : Denounce anti - #gay bullying in your district ! HTTPURL #lgbt #p2 #itgetsbetter
6228,99880714820009984,22429005,n,,,,,,"Best pick up line ? Hi , you 're cute ... ? : I love how people call James Potter is a bully . - mypatronusisyou : HTTPURL"
6234,99761302527934464,24389229,n,,,,,,"Disney Channel ( VL ) , NL DUB , 1035-1045 ( watching Phineas and Ferb , The Bully Code S02E31 ) HTTPURL"
6236,99723671081463808,63754094,y,self-disclosure,other,y,bully,none,BULLYING THE CHUBBY COUPLE DAMN FUN LEH :D
